id,organizationId,name,headcount,healthScore,createdAt,updatedAt
a08be0ea-015e-445d-95cf-617dd58a9acf,f87be78c-30bd-4c50-b424-6bdf3a6902b1,Operations,120,91.0,2025-11-17T20:33:44.542352,2025-11-17T20:33:44.542354
b38da761-4e9c-46e9-b641-db9a1eea3804,f87be78c-30bd-4c50-b424-6bdf3a6902b1,Finance,113,63.9,2025-11-17T20:33:44.542374,2025-11-17T20:33:44.542376
3a15750a-4765-4aa3-9048-ec2a44094a3f,f87be78c-30bd-4c50-b424-6bdf3a6902b1,HR,33,74.5,2025-11-17T20:33:44.542387,2025-11-17T20:33:44.542389
7e1abd17-ccd5-4641-a0eb-851ac7b2c138,f87be78c-30bd-4c50-b424-6bdf3a6902b1,Legal,95,68.0,2025-11-17T20:33:44.542407,2025-11-17T20:33:44.542409
e482478a-42ea-4aed-96b0-d9357e8cc53c,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Engineering,104,92.3,2025-11-17T20:33:44.556954,2025-11-17T20:33:44.556960
ddf32dd2-374d-4d49-b2cd-5fee37695a9a,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Product,69,80.8,2025-11-17T20:33:44.556968,2025-11-17T20:33:44.556969
5e8dea07-b729-433a-8d02-8964aaaabcff,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Design,30,67.9,2025-11-17T20:33:44.556975,2025-11-17T20:33:44.556976
fc32267d-76a4-44dc-9e40-8f45bfb658bb,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Marketing,139,64.4,2025-11-17T20:33:44.556981,2025-11-17T20:33:44.556982
353c27f9-d8ad-48a2-bc09-67074efeb4f5,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Sales,11,63.9,2025-11-17T20:33:44.556988,2025-11-17T20:33:44.556988
41d98d0a-db8e-43a6-8ecd-d0230503c93e,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Customer Success,60,84.5,2025-11-17T20:33:44.556997,2025-11-17T20:33:44.556998
83028cde-a0a6-46ca-8752-8febaad45d06,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Operations,152,63.5,2025-11-17T20:33:44.557004,2025-11-17T20:33:44.557005
746cf26b-0f26-4ea5-a705-b3034a44f5d2,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Finance,131,89.0,2025-11-17T20:33:44.557010,2025-11-17T20:33:44.557011
85d13d7d-073f-4220-b765-53e31d4f2e51,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,HR,60,82.1,2025-11-17T20:33:44.557019,2025-11-17T20:33:44.557020
32264dcd-a1fc-4a7d-9dd3-ad95adb36854,c37805f3-0cfa-4cf7-9328-d9b9514cfa0e,Legal,30,72.7,2025-11-17T20:33:44.557026,2025-11-17T20:33:44.557026
e6c7c003-0cd6-49d2-acbc-4992a030efaf,bcf20639-4502-44da-9159-c857efba54c0,Engineering,31,64.0,2025-11-17T20:33:44.568254,2025-11-17T20:33:44.568255
5cd985c5-ff38-4979-add0-5e41e54a14a9,bcf20639-4502-44da-9159-c857efba54c0,Product,99,72.3,2025-11-17T20:33:44.568262,2025-11-17T20:33:44.568263
dc82aff5-c9b6-4653-83f8-cab4e6774c35,bcf20639-4502-44da-9159-c857efba54c0,Design,169,65.3,2025-11-17T20:33:44.568274,2025-11-17T20:33:44.568275
a6422183-0c96-4715-8f03-adbc97309a79,bcf20639-4502-44da-9159-c857efba54c0,Marketing,174,87.1,2025-11-17T20:33:44.568281,2025-11-17T20:33:44.568282
3a096c58-b6fc-4d5d-9c63-9ee4bd7f5c2a,bcf20639-4502-44da-9159-c857efba54c0,Sales,133,63.0,2025-11-17T20:33:44.568288,2025-11-17T20:33:44.568289
6f3e790d-7560-4367-9b40-a5e8b727568d,bcf20639-4502-44da-9159-c857efba54c0,Customer Success,117,73.0,2025-11-17T20:33:44.568297,2025-11-17T20:33:44.568297
049faa89-6269-4fec-9c07-5b4f16568515,bcf20639-4502-44da-9159-c857efba54c0,Operations,126,87.3,2025-11-17T20:33:44.568304,2025-11-17T20:33:44.568305
d0c5af54-3215-4397-97ce-3f20fcc895ba,bcf20639-4502-44da-9159-c857efba54c0,Finance,24,93.4,2025-11-17T20:33:44.568320,2025-11-17T20:33:44.568321
ee31d932-7a33-4681-8f84-d6388282a6bb,bcf20639-4502-44da-9159-c857efba54c0,HR,63,85.3,2025-11-17T20:33:44.568326,2025-11-17T20:33:44.568327
dd27c295-6369-4b95-af5a-7d32355d3cfb,bcf20639-4502-44da-9159-c857efba54c0,Legal,172,74.9,2025-11-17T20:33:44.568339,2025-11-17T20:33:44.568340
4d945278-f51a-46b2-b46c-4814f9148a79,921471e5-440b-43b6-b0a8-66de633bd0f2,Engineering,51,72.6,2025-11-17T20:33:44.583668,2025-11-17T20:33:44.583669
a591cbaf-f54f-4891-9d16-477fb6fc38f8,921471e5-440b-43b6-b0a8-66de633bd0f2,Product,151,92.1,2025-11-17T20:33:44.583675,2025-11-17T20:33:44.583676
8aa31abf-6a3d-46cf-bd9a-aade62dabd3c,921471e5-440b-43b6-b0a8-66de633bd0f2,Design,108,79.3,2025-11-17T20:33:44.583683,2025-11-17T20:33:44.583683
ca8b8c4a-ac3b-4866-bb56-56dbf87a9fc7,921471e5-440b-43b6-b0a8-66de633bd0f2,Marketing,53,84.7,2025-11-17T20:33:44.583694,2025-11-17T20:33:44.583696
8eb28911-6913-401b-ae45-cef6ad6ec652,921471e5-440b-43b6-b0a8-66de633bd0f2,Sales,71,85.6,2025-11-17T20:33:44.583708,2025-11-17T20:33:44.583709
a164c881-2cb7-4adf-885f-13a4c124cce7,921471e5-440b-43b6-b0a8-66de633bd0f2,Customer Success,21,79.3,2025-11-17T20:33:44.583720,2025-11-17T20:33:44.583721
6d2a0b67-be6a-4bb9-91f9-463714b1f312,921471e5-440b-43b6-b0a8-66de633bd0f2,Operations,96,66.1,2025-11-17T20:33:44.583727,2025-11-17T20:33:44.583728
aa8a02e8-9210-4cbe-bf50-3f5125c0e91b,921471e5-440b-43b6-b0a8-66de633bd0f2,Finance,140,73.4,2025-11-17T20:33:44.583738,2025-11-17T20:33:44.583741
89facda2-e957-40c8-88d0-e48b31b65880,921471e5-440b-43b6-b0a8-66de633bd0f2,HR,118,94.3,2025-11-17T20:33:44.583747,2025-11-17T20:33:44.583748
b08be2ed-df0d-4f6e-9eb6-736a4c78bab1,921471e5-440b-43b6-b0a8-66de633bd0f2,Legal,68,61.3,2025-11-17T20:33:44.583755,2025-11-17T20:33:44.583755
79256b8a-6c79-4f49-95f3-e692554c0f66,df2b6147-118d-4f62-b719-a077a69bf8bc,Engineering,66,89.8,2025-11-17T20:33:44.623067,2025-11-17T20:33:44.623068
92fb04c5-9f9f-4102-8e80-7f454cf1a571,df2b6147-118d-4f62-b719-a077a69bf8bc,Product,81,89.6,2025-11-17T20:33:44.623080,2025-11-17T20:33:44.623081
3a22218b-b587-4cb4-9902-04f5aac1a0d3,df2b6147-118d-4f62-b719-a077a69bf8bc,Design,150,65.2,2025-11-17T20:33:44.623088,2025-11-17T20:33:44.623089
5728be00-447c-4d86-b672-01cd83f1f17c,df2b6147-118d-4f62-b719-a077a69bf8bc,Marketing,103,82.7,2025-11-17T20:33:44.623103,2025-11-17T20:33:44.623104
7e3b5f1c-a557-4d45-8ce5-cc25f2211e48,df2b6147-118d-4f62-b719-a077a69bf8bc,Sales,68,69.0,2025-11-17T20:33:44.623110,2025-11-17T20:33:44.623111
210e1706-78e5-4049-aad7-ee96116774ea,df2b6147-118d-4f62-b719-a077a69bf8bc,Customer Success,53,94.1,2025-11-17T20:33:44.623130,2025-11-17T20:33:44.623131
5edac16c-4d41-41e8-850d-4cd6fda022f0,df2b6147-118d-4f62-b719-a077a69bf8bc,Operations,42,77.5,2025-11-17T20:33:44.623160,2025-11-17T20:33:44.623161
bdeb322a-2aba-4dac-8c9b-07b1895720ef,df2b6147-118d-4f62-b719-a077a69bf8bc,Finance,32,89.5,2025-11-17T20:33:44.623168,2025-11-17T20:33:44.623169
72737eae-17f2-498c-869a-4aa66f2a0e57,df2b6147-118d-4f62-b719-a077a69bf8bc,HR,124,70.1,2025-11-17T20:33:44.623176,2025-11-17T20:33:44.623177
05695249-1ad7-4484-8507-5af72c8c937e,df2b6147-118d-4f62-b719-a077a69bf8bc,Legal,27,85.2,2025-11-17T20:33:44.623185,2025-11-17T20:33:44.623186
7fbfe58b-a899-4a10-970d-a5e4d7e94cfa,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Engineering,112,90.6,2025-11-17T20:33:44.658472,2025-11-17T20:33:44.658474
422c4858-8d30-4b6a-8ef9-d0fdb7b711f6,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Product,97,81.6,2025-11-17T20:33:44.658483,2025-11-17T20:33:44.658484
2b37a3c2-25bd-40a3-9593-66a41cd4f993,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Design,107,83.2,2025-11-17T20:33:44.658490,2025-11-17T20:33:44.658491
a3b4553b-bcd8-46de-a266-75f663259939,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Marketing,42,73.2,2025-11-17T20:33:44.658497,2025-11-17T20:33:44.658498
8a32925d-c969-4bc3-b127-c3271f8faf47,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Sales,71,89.6,2025-11-17T20:33:44.658506,2025-11-17T20:33:44.658507
b713eb00-0044-474a-abf5-b2a35dbc012f,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Customer Success,122,68.8,2025-11-17T20:33:44.658516,2025-11-17T20:33:44.658517
ac71565d-fe42-40d9-a71c-44fe8a045fc7,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Operations,105,88.1,2025-11-17T20:33:44.658523,2025-11-17T20:33:44.658523
e981ddcd-17b3-43e0-84f3-2a3b1d36dbff,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Finance,60,94.2,2025-11-17T20:33:44.658546,2025-11-17T20:33:44.658547
3857931a-bdaa-4165-ba3c-32a301337404,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,HR,15,94.5,2025-11-17T20:33:44.658554,2025-11-17T20:33:44.658555
b5b3d11b-476b-4a7d-9db9-67606197ce2c,a1fd2ec2-6c83-478c-97a5-d9140fce1b05,Legal,75,81.4,2025-11-17T20:33:44.658564,2025-11-17T20:33:44.658565
24f390b4-f929-4468-8873-a66d53da0f33,e0d4c03d-9843-429e-a685-8efbd726dab3,Engineering,99,84.1,2025-11-17T20:33:44.671796,2025-11-17T20:33:44.671797
aa5ae811-1b6e-4e4e-9240-744bcb6d846c,e0d4c03d-9843-429e-a685-8efbd726dab3,Product,128,93.1,2025-11-17T20:33:44.671811,2025-11-17T20:33:44.671815
8caddfcb-7e4a-4f70-bb4e-fdb24d1e3122,e0d4c03d-9843-429e-a685-8efbd726dab3,Design,89,64.1,2025-11-17T20:33:44.671821,2025-11-17T20:33:44.671822
a9f3aef0-2ba1-4829-884f-2175f10ad684,e0d4c03d-9843-429e-a685-8efbd726dab3,Marketing,135,90.5,2025-11-17T20:33:44.671832,2025-11-17T20:33:44.671833
29998b56-f1df-4375-a150-6481a87ebce5,e0d4c03d-9843-429e-a685-8efbd726dab3,Sales,67,94.1,2025-11-17T20:33:44.671840,2025-11-17T20:33:44.671840
4d799a0c-4d14-40fc-964b-630500926f8b,e0d4c03d-9843-429e-a685-8efbd726dab3,Customer Success,189,71.3,2025-11-17T20:33:44.671854,2025-11-17T20:33:44.671855
7f369307-3508-490f-99e4-2c9cfb7bfda8,e0d4c03d-9843-429e-a685-8efbd726dab3,Operations,155,79.7,2025-11-17T20:33:44.671866,2025-11-17T20:33:44.671867
7c80715c-d58e-4cce-a242-80e400cf075c,e0d4c03d-9843-429e-a685-8efbd726dab3,Finance,166,73.3,2025-11-17T20:33:44.671876,2025-11-17T20:33:44.671877
1c4b8ffc-765c-471e-bced-7ed08c7be2ef,e0d4c03d-9843-429e-a685-8efbd726dab3,HR,171,84.2,2025-11-17T20:33:44.671883,2025-11-17T20:33:44.671884
bdc3f37f-dd55-4183-9790-fa4637c0f310,e0d4c03d-9843-429e-a685-8efbd726dab3,Legal,117,80.2,2025-11-17T20:33:44.671892,2025-11-17T20:33:44.671893
b957e47c-313b-4fa7-b625-4554f8e0fdb3,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Engineering,47,64.9,2025-11-17T20:33:44.694424,2025-11-17T20:33:44.694425
11bf67a8-eaed-4791-92c6-75c7eeb09bce,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Product,158,92.8,2025-11-17T20:33:44.694434,2025-11-17T20:33:44.694435
f4a3a4c7-1c77-4b15-8097-2d2fe6ffcdc8,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Design,178,71.6,2025-11-17T20:33:44.694441,2025-11-17T20:33:44.694442
7cb371f7-d04f-44c3-ae4a-848c5ac897fa,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Marketing,137,89.5,2025-11-17T20:33:44.694456,2025-11-17T20:33:44.694457
b77acb35-a4ac-43d0-9390-04dad661ebb6,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Sales,181,66.9,2025-11-17T20:33:44.694463,2025-11-17T20:33:44.694463
b8d7c62c-9c20-402a-a147-7eac7c523ca5,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Customer Success,40,84.0,2025-11-17T20:33:44.694475,2025-11-17T20:33:44.694476
e150d38d-ea04-40c6-a567-4ebd45356a42,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Operations,51,79.2,2025-11-17T20:33:44.694481,2025-11-17T20:33:44.694482
89b98183-5e4a-4b5e-a894-0484b14f0fd0,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Finance,38,76.0,2025-11-17T20:33:44.694489,2025-11-17T20:33:44.694490
4d6e8b28-b0fb-43e9-b652-e4103d1bfbd0,ac722a25-e4f0-4609-b4dd-14a13dfead9f,HR,192,87.7,2025-11-17T20:33:44.694496,2025-11-17T20:33:44.694496
e3926614-f3ba-4d5c-bf99-7c3ec87a3931,ac722a25-e4f0-4609-b4dd-14a13dfead9f,Legal,129,77.3,2025-11-17T20:33:44.694502,2025-11-17T20:33:44.694503
6615b9fc-4862-4c3b-a9de-31c506e08072,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Engineering,159,83.7,2025-11-17T20:33:44.703275,2025-11-17T20:33:44.703276
a9bcf6de-e6a9-42b1-8d10-4a7af21f0352,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Product,44,75.9,2025-11-17T20:33:44.703284,2025-11-17T20:33:44.703285
09459c58-dd69-49b3-aaf8-9af6538196a8,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Design,152,72.1,2025-11-17T20:33:44.703291,2025-11-17T20:33:44.703292
67cbd23a-2337-4f1e-a2f0-4294bb788608,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Marketing,62,68.9,2025-11-17T20:33:44.703305,2025-11-17T20:33:44.703306
85cd3569-6d2a-4ea5-ae00-0b10d0740f41,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Sales,129,66.6,2025-11-17T20:33:44.703314,2025-11-17T20:33:44.703315
6d7142bc-4347-4458-83da-ca6ecc9bc0ad,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Customer Success,79,90.1,2025-11-17T20:33:44.703325,2025-11-17T20:33:44.703326
4bf7480a-a758-40e5-9a60-854e49f9a5f9,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Operations,62,77.9,2025-11-17T20:33:44.703333,2025-11-17T20:33:44.703334
d18f2416-d17a-4348-9833-91f8d87672b6,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Finance,107,91.2,2025-11-17T20:33:44.703340,2025-11-17T20:33:44.703341
75125a78-6086-447d-9e52-368993977da1,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,HR,169,82.2,2025-11-17T20:33:44.703351,2025-11-17T20:33:44.703352
5629ca70-63e8-41e3-8557-ddb2165120e2,34e4bbed-be9a-4e32-a676-9d1883ce1bbe,Legal,51,70.7,2025-11-17T20:33:44.703358,2025-11-17T20:33:44.703359
0f4c0ce6-b465-4f0a-83bd-031e28172832,b2507ebb-d326-47be-be1e-9a09a01657fa,Engineering,142,76.7,2025-11-17T20:33:44.734420,2025-11-17T20:33:44.734421
8424c75e-4e51-4080-847d-d9cddaf41ea3,b2507ebb-d326-47be-be1e-9a09a01657fa,Product,63,73.2,2025-11-17T20:33:44.734427,2025-11-17T20:33:44.734428
7d115a1b-07da-4611-9535-677f37eb81b8,b2507ebb-d326-47be-be1e-9a09a01657fa,Design,196,63.5,2025-11-17T20:33:44.734433,2025-11-17T20:33:44.734434
880dd71a-b0b3-43e1-a7a6-3a6bcc3f5f00,b2507ebb-d326-47be-be1e-9a09a01657fa,Marketing,47,83.5,2025-11-17T20:33:44.734439,2025-11-17T20:33:44.734440
f64ed6b6-ba2e-4e17-b7db-c9d90ab76dfa,b2507ebb-d326-47be-be1e-9a09a01657fa,Sales,18,82.2,2025-11-17T20:33:44.734452,2025-11-17T20:33:44.734453
9c807673-4bb1-4f07-8eff-14d1db223e57,b2507ebb-d326-47be-be1e-9a09a01657fa,Customer Success,60,70.1,2025-11-17T20:33:44.734459,2025-11-17T20:33:44.734460
9a9733cb-3ba9-4ea0-810c-708bf22d82d3,b2507ebb-d326-47be-be1e-9a09a01657fa,Operations,54,88.2,2025-11-17T20:33:44.734468,2025-11-17T20:33:44.734469
f43cb33c-9333-4a6b-92ef-7a71635b6486,b2507ebb-d326-47be-be1e-9a09a01657fa,Finance,17,63.8,2025-11-17T20:33:44.734481,2025-11-17T20:33:44.734482
0bd87bd1-503f-4c9a-b2ed-33c02772a735,b2507ebb-d326-47be-be1e-9a09a01657fa,HR,188,87.1,2025-11-17T20:33:44.734487,2025-11-17T20:33:44.734488
8b4f2da2-0748-4724-9269-c3651fc4afcd,b2507ebb-d326-47be-be1e-9a09a01657fa,Legal,42,61.0,2025-11-17T20:33:44.734494,2025-11-17T20:33:44.734495
69e1bf41-cb77-4183-8d86-2bddb24c08ed,7dee464b-5344-4ca6-a355-8ed45977834d,Engineering,136,93.6,2025-11-17T20:33:44.750788,2025-11-17T20:33:44.750789
3c6766fa-9834-40bd-a70c-6e196436f8df,7dee464b-5344-4ca6-a355-8ed45977834d,Product,97,91.8,2025-11-17T20:33:44.750795,2025-11-17T20:33:44.750796
08ad2df8-2fce-4438-b3a7-33c9aa6e400f,7dee464b-5344-4ca6-a355-8ed45977834d,Design,77,85.7,2025-11-17T20:33:44.750803,2025-11-17T20:33:44.750804
191703df-eda5-4f7d-92b8-082faa0e452e,7dee464b-5344-4ca6-a355-8ed45977834d,Marketing,195,64.7,2025-11-17T20:33:44.750810,2025-11-17T20:33:44.750811
aa893054-fe47-49d9-bebf-f2f7beb6144f,7dee464b-5344-4ca6-a355-8ed45977834d,Sales,44,62.8,2025-11-17T20:33:44.750818,2025-11-17T20:33:44.750818
5eb3fe0f-a8cb-41a7-af65-15fa12d9208b,7dee464b-5344-4ca6-a355-8ed45977834d,Customer Success,58,75.6,2025-11-17T20:33:44.750827,2025-11-17T20:33:44.750828
c483c782-9b7c-4c64-991a-1370e73cfe64,7dee464b-5344-4ca6-a355-8ed45977834d,Operations,162,88.8,2025-11-17T20:33:44.750836,2025-11-17T20:33:44.750837
f19e1c5c-c1fb-4f2b-bb21-a12e0f2831f2,7dee464b-5344-4ca6-a355-8ed45977834d,Finance,16,94.5,2025-11-17T20:33:44.750847,2025-11-17T20:33:44.750848
f2e3a8ff-68ce-401f-b37f-055e3fd0327e,7dee464b-5344-4ca6-a355-8ed45977834d,HR,116,76.0,2025-11-17T20:33:44.750859,2025-11-17T20:33:44.750860
5227ecd4-3271-4ebe-8592-e98757946cc1,7dee464b-5344-4ca6-a355-8ed45977834d,Legal,56,69.0,2025-11-17T20:33:44.750867,2025-11-17T20:33:44.750868
512e8a4a-3517-4b0e-b4ae-a6cbee12fb1f,606e1379-5df9-496e-b973-4d51acfa5de8,Engineering,31,72.2,2025-11-17T20:33:44.770958,2025-11-17T20:33:44.770960
f520d820-5f33-4dbe-b5f4-f57780b9c006,606e1379-5df9-496e-b973-4d51acfa5de8,Product,92,77.8,2025-11-17T20:33:44.770967,2025-11-17T20:33:44.770968
1a76bbbe-b973-4e4a-ab9d-15f84098bc12,606e1379-5df9-496e-b973-4d51acfa5de8,Design,54,93.2,2025-11-17T20:33:44.770979,2025-11-17T20:33:44.770980
fc1a9bdb-aac9-4e11-99a5-26453e603ab0,606e1379-5df9-496e-b973-4d51acfa5de8,Marketing,126,91.6,2025-11-17T20:33:44.770986,2025-11-17T20:33:44.770987
afea9fdd-6f8f-4abb-a617-08dc8eb335ab,606e1379-5df9-496e-b973-4d51acfa5de8,Sales,82,82.3,2025-11-17T20:33:44.770993,2025-11-17T20:33:44.770995
0b5b6dad-46fb-44c4-a8bf-ea35cb4b6495,606e1379-5df9-496e-b973-4d51acfa5de8,Customer Success,185,80.0,2025-11-17T20:33:44.771004,2025-11-17T20:33:44.771005
f5e34560-e1b0-4da5-985a-9981e4bab6a3,606e1379-5df9-496e-b973-4d51acfa5de8,Operations,39,66.6,2025-11-17T20:33:44.771011,2025-11-17T20:33:44.771012
8233075b-358c-45cb-a666-f2f302e07a3b,606e1379-5df9-496e-b973-4d51acfa5de8,Finance,32,80.1,2025-11-17T20:33:44.771018,2025-11-17T20:33:44.771019
a94f1a30-d804-4d06-a822-d2670c1c8852,606e1379-5df9-496e-b973-4d51acfa5de8,HR,166,76.5,2025-11-17T20:33:44.771028,2025-11-17T20:33:44.771029
71a0cc67-5919-4b2d-911e-48c11c7d7b87,606e1379-5df9-496e-b973-4d51acfa5de8,Legal,64,61.3,2025-11-17T20:33:44.771036,2025-11-17T20:33:44.771037
b07f5079-e5da-436c-a732-6a9cec3ba00b,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Engineering,18,80.7,2025-11-17T20:33:44.793312,2025-11-17T20:33:44.793314
17d7caf7-ae9b-4e43-a57d-83e636142177,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Product,100,69.5,2025-11-17T20:33:44.793326,2025-11-17T20:33:44.793328
9a10a081-4476-4446-b4f8-d657168a7a73,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Design,74,69.3,2025-11-17T20:33:44.793337,2025-11-17T20:33:44.793339
cab47a83-5b39-4825-8eb4-2aa39d185cf6,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Marketing,29,75.7,2025-11-17T20:33:44.793348,2025-11-17T20:33:44.793349
b3c47621-db0b-4dff-8aa7-aafee5d5f3c9,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Sales,81,63.0,2025-11-17T20:33:44.793359,2025-11-17T20:33:44.793361
74e64c4b-e8de-4e35-bec3-0737391d767e,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Customer Success,170,77.7,2025-11-17T20:33:44.793379,2025-11-17T20:33:44.793381
48e36310-2016-415c-8b39-c7498cd93a4c,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Operations,112,83.2,2025-11-17T20:33:44.793390,2025-11-17T20:33:44.793392
9fa0d1a4-e167-4ce2-8101-e878e32116f8,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Finance,34,79.4,2025-11-17T20:33:44.793406,2025-11-17T20:33:44.793408
51e16eee-514f-471e-a2cf-4d6e28b55a6b,6c1f1815-ec02-43eb-91bf-a44446b6aa14,HR,27,84.8,2025-11-17T20:33:44.793421,2025-11-17T20:33:44.793423
127e662d-1f10-4bae-ac88-a0a45cab90e7,6c1f1815-ec02-43eb-91bf-a44446b6aa14,Legal,156,92.0,2025-11-17T20:33:44.793439,2025-11-17T20:33:44.793441
2d4587fa-8fb4-4bcb-8253-b97bd0639ddf,387b2a28-4445-46d0-85c5-a4fd58635e66,Engineering,109,79.2,2025-11-17T20:33:44.802653,2025-11-17T20:33:44.802654
81124057-8f7e-435a-8a9e-816e4f39b40b,387b2a28-4445-46d0-85c5-a4fd58635e66,Product,190,72.4,2025-11-17T20:33:44.802660,2025-11-17T20:33:44.802661
ddc40e6d-de1c-4410-9d19-00969e77ffc6,387b2a28-4445-46d0-85c5-a4fd58635e66,Design,116,63.5,2025-11-17T20:33:44.802668,2025-11-17T20:33:44.802669
569d3149-b137-419f-8428-f2db06a3fdf2,387b2a28-4445-46d0-85c5-a4fd58635e66,Marketing,141,73.9,2025-11-17T20:33:44.802675,2025-11-17T20:33:44.802676
f4a5707d-65bb-454f-9d6f-20800332bb37,387b2a28-4445-46d0-85c5-a4fd58635e66,Sales,175,87.2,2025-11-17T20:33:44.802682,2025-11-17T20:33:44.802683
a94bf370-ac9b-463e-a592-9068e9e5b24e,387b2a28-4445-46d0-85c5-a4fd58635e66,Customer Success,94,93.2,2025-11-17T20:33:44.802693,2025-11-17T20:33:44.802694
1bf08672-7c03-430e-981d-0f5a140a6dda,387b2a28-4445-46d0-85c5-a4fd58635e66,Operations,92,71.6,2025-11-17T20:33:44.802701,2025-11-17T20:33:44.802702
32b5cf51-d3df-4ae4-960d-a932ac396f53,387b2a28-4445-46d0-85c5-a4fd58635e66,Finance,149,84.8,2025-11-17T20:33:44.802708,2025-11-17T20:33:44.802709
65c7364a-7427-4356-a7cd-18d0356542ce,387b2a28-4445-46d0-85c5-a4fd58635e66,HR,33,77.2,2025-11-17T20:33:44.802722,2025-11-17T20:33:44.802723
898700cd-3976-45d9-b8d3-e88daa8d146d,387b2a28-4445-46d0-85c5-a4fd58635e66,Legal,82,82.9,2025-11-17T20:33:44.802729,2025-11-17T20:33:44.802730
a3d6e702-e96f-4d90-b401-60c7f34edbbe,a6914b19-adbb-465e-ac02-caaa50eedb0f,Engineering,149,69.9,2025-11-17T20:33:44.826942,2025-11-17T20:33:44.826944
a7e92f60-b8f4-4ae0-899f-eda6e3e0a907,a6914b19-adbb-465e-ac02-caaa50eedb0f,Product,190,82.4,2025-11-17T20:33:44.826956,2025-11-17T20:33:44.826958
c641e720-ad80-41ea-b64c-5e6d26092032,a6914b19-adbb-465e-ac02-caaa50eedb0f,Design,163,71.9,2025-11-17T20:33:44.826970,2025-11-17T20:33:44.826972
9688d767-5ce1-4952-8ed9-1316eb5985bd,a6914b19-adbb-465e-ac02-caaa50eedb0f,Marketing,192,68.2,2025-11-17T20:33:44.826987,2025-11-17T20:33:44.826989
da7095d9-9b4a-405d-9ee4-92dd00dc6290,a6914b19-adbb-465e-ac02-caaa50eedb0f,Sales,63,85.2,2025-11-17T20:33:44.827003,2025-11-17T20:33:44.827005
985ccfdc-5468-44a0-8832-ef7865e27c39,a6914b19-adbb-465e-ac02-caaa50eedb0f,Customer Success,13,61.6,2025-11-17T20:33:44.827016,2025-11-17T20:33:44.827017
36210047-198a-4b2c-b4e1-7661b24fd5bb,a6914b19-adbb-465e-ac02-caaa50eedb0f,Operations,29,81.3,2025-11-17T20:33:44.827028,2025-11-17T20:33:44.827033
7a5383b2-ea54-4fc8-9347-437d1cf293bc,a6914b19-adbb-465e-ac02-caaa50eedb0f,Finance,173,63.3,2025-11-17T20:33:44.827042,2025-11-17T20:33:44.827044
97a42888-8855-488c-9faa-69d1c58c9827,a6914b19-adbb-465e-ac02-caaa50eedb0f,HR,33,92.2,2025-11-17T20:33:44.827056,2025-11-17T20:33:44.827057
7d26302c-5c9b-4519-a6d6-ca0fdef6a191,a6914b19-adbb-465e-ac02-caaa50eedb0f,Legal,167,63.2,2025-11-17T20:33:44.827072,2025-11-17T20:33:44.827073
3d75faf6-1e42-438e-8823-4baaf10c2da1,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,Engineering,29,89.6,2025-11-17T20:33:44.849513,2025-11-17T20:33:44.849514
